num_acc,mois,jour,lum,agg,int,col,com,dep,hr,mn,catv,choc,manv,place,catu,grav,trajet,an_nais,catr,circ,nbv,prof,plan,lartpc,larrout,situ
200800043719,7,8,5,2,9,7.0,40192,810,16,8,39,5.0,19.0,9,1,3,3.0,2010,1,2.0,3,0.0,1.0,34,330,2.0
200500042234,5,21,5,2,8,3.0,97418,38,0,15,50,8.0,6.0,6,1,3,4.0,1961,4,2.0,10,2.0,3.0,330,167,0.0
201100056314,12,8,3,2,0,2.0,408,35,19,22,8,9.0,5.0,3,3,1,4.0,1914,9,3.0,30,1.0,0.0,41,620,1.0
201500020582,1,21,5,2,1,2.0,49007,77,21,35,3,9.0,14.0,3,3,3,3.0,1997,9,4.0,-1,0.0,1.0,24,79,8.0
201000046506,6,18,5,1,7,2.0,34199,770,15,17,18,8.0,10.0,2,1,1,5.0,1927,1,0.0,3,3.0,2.0,279,314,6.0
201000065429,6,19,5,2,0,4.0,90,320,22,50,60,4.0,0.0,1,1,1,1.0,2007,7,2.0,7,4.0,1.0,270,655,6.0
201400055666,3,7,5,2,1,7.0,459,13,21,34,35,5.0,1.0,9,1,1,5.0,1955,2,2.0,16,2.0,0.0,248,520,5.0
200900006446,8,8,5,2,0,1.0,27,52,12,25,43,4.0,21.0,10,1,2,9.0,1969,6,4.0,7,2.0,2.0,61,810,1.0
201500011885,10,7,2,1,8,3.0,363,47,17,45,36,0.0,18.0,10,2,1,2.0,2002,3,2.0,7,1.0,1.0,130,355,4.0
201700023177,7,20,5,2,3,6.0,107,850,16,45,13,8.0,14.0,2,1,3,2.0,1911,4,2.0,7,1.0,1.0,15,810,6.0
201200049924,12,8,5,1,1,2.0,62,45,10,35,36,7.0,5.0,7,2,1,4.0,1981,5,3.0,5,4.0,4.0,150,51,6.0
200500052080,12,27,5,2,6,5.0,602,790,15,0,7,4.0,5.0,4,3,1,3.0,1976,3,2.0,7,3.0,0.0,98,150,1.0
201100002644,4,20,5,1,8,4.0,67365,45,12,5,20,5.0,22.0,9,3,2,5.0,1949,3,1.0,11,0.0,0.0,390,82,1.0
200500066078,9,17,1,2,6,7.0,481,36,19,43,9,0.0,20.0,0,3,2,0.0,2001,2,2.0,12,4.0,2.0,84,188,3.0
200500049620,1,19,5,1,2,4.0,21127,43,20,20,99,1.0,21.0,3,3,2,5.0,1924,9,2.0,4,1.0,3.0,74,66,3.0
200600073645,3,30,5,2,3,4.0,59111,66,15,25,15,2.0,14.0,6,3,3,0.0,1913,2,2.0,10,3.0,1.0,102,270,3.0
201200033220,2,12,5,1,5,1.0,393,440,17,25,43,5.0,10.0,7,1,3,9.0,1940,4,0.0,3,4.0,0.0,109,780,5.0
201400041694,1,3,5,2,5,2.0,64122,21,11,15,17,5.0,6.0,2,3,1,2.0,1994,5,3.0,13,0.0,3.0,364,171,5.0
201600004032,4,1,5,1,6,6.0,196,973,12,53,34,1.0,26.0,3,3,2,4.0,1986,9,2.0,14,3.0,0.0,45,71,4.0
201200031401,8,9,5,1,6,1.0,91377,30,13,34,40,3.0,20.0,3,1,1,9.0,1937,1,2.0,7,3.0,1.0,153,86,6.0
200800075316,1,20,5,1,0,1.0,380,50,21,21,30,0.0,26.0,6,1,1,2.0,1961,9,2.0,20,3.0,0.0,390,264,2.0
200600041384,7,22,5,1,2,5.0,26178,1000,23,38,3,8.0,12.0,0,3,3,9.0,1927,1,2.0,5,4.0,2.0,59,500,2.0
201800001683,12,9,5,1,3,6.0,250,840,11,5,15,2.0,25.0,6,2,2,3.0,1923,6,2.0,20,1.0,2.0,17,94,4.0
200900014417,2,26,1,1,3,4.0,617,190,21,0,36,7.0,11.0,4,1,1,3.0,1916,3,1.0,14,4.0,0.0,109,104,6.0
200700039188,3,23,5,1,9,1.0,59623,620,20,45,2,1.0,12.0,5,2,2,0.0,1989,3,0.0,5,3.0,0.0,39,153,6.0
201200044389,4,18,5,1,8,1.0,35189,120,0,34,39,9.0,20.0,6,2,1,4.0,1918,6,2.0,2,4.0,3.0,251,117,5.0
200700047854,6,7,5,1,2,2.0,641,570,19,21,36,9.0,15.0,10,2,2,2.0,1924,6,2.0,4,1.0,4.0,90,105,1.0
201300021378,6,18,5,1,3,2.0,107,48,14,25,12,1.0,24.0,6,2,2,9.0,1909,3,2.0,20,3.0,3.0,73,152,5.0
201300027952,7,24,5,1,2,2.0,612,650,20,21,1,2.0,16.0,5,1,3,1.0,1965,1,0.0,3,0.0,3.0,364,211,8.0
201500040574,12,25,5,2,0,1.0,144,450,12,8,11,1.0,5.0,9,3,2,5.0,1975,5,2.0,20,0.0,2.0,68,88,1.0
201200035136,2,14,3,2,2,6.0,723,410,20,11,33,2.0,8.0,0,3,3,0.0,1965,5,2.0,11,1.0,4.0,3,0,8.0
201800012137,8,18,5,2,0,6.0,90,190,11,21,12,1.0,0.0,4,1,3,1.0,1937,6,2.0,12,2.0,2.0,52,713,8.0
200900024486,2,23,5,1,1,4.0,56179,73,14,35,11,6.0,1.0,1,3,3,4.0,1974,1,2.0,26,3.0,1.0,203,102,8.0
201800030254,10,9,4,2,1,7.0,50502,46,16,33,15,3.0,15.0,1,2,1,0.0,1963,2,0.0,20,1.0,2.0,60,93,5.0
200900063364,11,22,5,1,9,2.0,647,870,21,45,40,1.0,15.0,9,1,3,0.0,1909,7,0.0,5,2.0,1.0,23,116,4.0
201300050843,11,5,4,1,0,6.0,544,34,12,10,15,6.0,2.0,10,2,3,4.0,1974,9,2.0,36,1.0,0.0,82,85,3.0
201400034190,12,24,4,2,7,4.0,94003,87,17,59,5,4.0,17.0,3,2,1,9.0,1937,3,2.0,2,4.0,1.0,137,615,1.0
201500042300,7,24,5,1,2,1.0,250,22,15,53,10,2.0,11.0,8,3,2,9.0,1958,3,2.0,9,4.0,2.0,8,384,1.0
200600066650,9,10,4,1,6,5.0,93046,28,11,57,80,6.0,9.0,7,1,3,4.0,2012,2,0.0,14,2.0,0.0,94,122,8.0
200800031532,4,24,5,1,1,1.0,194,93,16,15,13,5.0,0.0,0,1,2,4.0,2011,9,2.0,40,4.0,0.0,310,203,4.0
200900068807,10,4,5,2,1,5.0,94017,1001,22,57,14,4.0,15.0,3,2,1,5.0,1994,4,2.0,13,1.0,1.0,275,105,3.0
201500054220,8,29,1,1,2,5.0,747,24,12,8,42,4.0,17.0,6,2,3,9.0,1994,3,0.0,14,4.0,4.0,99,133,6.0
201700050010,11,13,5,2,0,7.0,372,79,17,5,19,9.0,11.0,4,2,3,5.0,1948,9,2.0,6,3.0,3.0,56,657,8.0
200500013033,9,19,5,2,0,2.0,568,12,0,11,40,2.0,1.0,9,1,2,2.0,1996,6,2.0,5,3.0,3.0,182,38,5.0
201700048254,7,17,5,1,6,6.0,895,34,12,0,30,9.0,22.0,8,3,1,0.0,1982,3,2.0,1,1.0,0.0,142,730,5.0
201300008864,2,10,5,1,1,3.0,97105,13,13,59,10,4.0,9.0,8,2,3,4.0,1946,6,0.0,11,3.0,1.0,61,93,2.0
201800048826,2,10,5,1,3,6.0,756,25,20,50,7,8.0,16.0,0,2,2,9.0,1924,5,0.0,3,2.0,3.0,30,272,6.0
200800062357,9,11,2,2,7,3.0,45286,100,0,25,1,3.0,24.0,8,3,2,3.0,1954,7,0.0,50,1.0,4.0,105,17,1.0
201000004805,7,13,4,2,2,5.0,31555,190,19,43,19,9.0,17.0,5,3,1,0.0,1909,2,2.0,26,3.0,0.0,294,65,0.0
200600018722,12,4,5,1,8,4.0,649,610,16,40,7,9.0,26.0,0,2,1,5.0,1934,6,2.0,26,3.0,0.0,38,277,6.0
201900003990,1,24,5,1,2,7.0,454,880,15,35,32,6.0,16.0,1,2,1,0.0,1980,1,2.0,0,0.0,2.0,60,122,6.0
201200000507,5,29,5,2,1,6.0,292,82,21,41,31,5.0,7.0,1,3,1,1.0,1978,5,2.0,40,2.0,2.0,203,159,1.0
200900073067,6,23,5,1,1,6.0,57106,973,19,0,50,2.0,10.0,2,1,1,3.0,1911,5,2.0,4,4.0,3.0,127,67,0.0
200900021225,12,23,5,2,9,3.0,13071,620,20,11,19,9.0,12.0,1,3,2,2.0,2019,7,2.0,13,2.0,1.0,21,781,3.0
200800004810,3,16,5,1,6,1.0,383,380,20,45,9,8.0,5.0,3,3,2,1.0,2004,2,2.0,-1,1.0,2.0,72,71,4.0
201000060202,5,6,3,2,9,6.0,770,380,10,25,10,9.0,2.0,3,1,1,5.0,1917,2,2.0,50,2.0,1.0,11,8,5.0
201900057166,6,2,5,2,9,4.0,91691,65,14,36,16,4.0,25.0,6,2,2,4.0,1917,1,4.0,0,4.0,1.0,109,53,1.0
201000044262,2,26,5,1,6,3.0,437,56,16,36,36,5.0,11.0,10,2,1,0.0,1935,3,1.0,8,2.0,4.0,130,141,3.0
201600055518,5,1,3,1,2,1.0,84007,530,0,40,18,6.0,23.0,8,1,3,9.0,2011,1,0.0,9,1.0,3.0,270,189,6.0
200800064108,10,18,5,1,6,7.0,369,68,21,0,12,0.0,18.0,9,1,3,5.0,1926,2,2.0,40,0.0,3.0,270,24,8.0
201500045906,9,8,5,1,7,2.0,71540,20,14,22,36,3.0,23.0,6,2,2,3.0,1950,6,2.0,0,2.0,0.0,173,152,4.0
200500022902,4,11,5,1,4,4.0,78050,41,21,11,2,3.0,6.0,5,2,1,1.0,1985,3,2.0,6,0.0,4.0,86,260,0.0
200700003094,2,15,2,2,0,6.0,789,950,23,43,9,8.0,19.0,1,3,2,5.0,1919,9,2.0,36,1.0,2.0,54,185,0.0
200700009322,5,12,5,2,4,6.0,85234,350,18,10,30,3.0,20.0,0,3,2,1.0,2007,5,2.0,14,4.0,2.0,136,217,8.0
200600061108,2,23,2,1,7,2.0,842,52,19,24,3,1.0,26.0,9,3,2,2.0,1965,7,1.0,30,0.0,2.0,84,58,5.0
201300012393,9,20,5,2,8,7.0,740,620,23,21,38,2.0,10.0,8,3,2,0.0,2017,7,2.0,11,4.0,1.0,28,151,2.0
201200033400,11,24,5,1,6,4.0,549,973,23,5,30,2.0,6.0,5,1,3,1.0,2006,9,0.0,-1,4.0,2.0,84,78,8.0
200600037194,7,12,5,1,3,2.0,410,240,16,45,11,7.0,4.0,6,3,1,1.0,2013,1,2.0,11,2.0,3.0,82,114,3.0
200700072140,9,25,3,1,1,5.0,620,410,13,8,39,7.0,6.0,2,3,2,2.0,2016,3,2.0,-1,1.0,3.0,510,159,2.0
201500027587,2,10,5,1,3,7.0,34199,580,19,20,8,4.0,9.0,5,2,2,5.0,1979,5,1.0,12,4.0,0.0,65,80,3.0
200900054525,11,10,5,1,7,4.0,184,120,19,10,6,2.0,6.0,4,1,3,2.0,1962,5,2.0,14,3.0,2.0,100,187,5.0
200800016046,4,28,3,2,2,5.0,91589,9,14,24,0,1.0,7.0,8,1,2,5.0,2001,4,2.0,5,0.0,4.0,103,43,6.0
201500031452,8,19,5,2,5,6.0,56121,89,20,20,38,9.0,2.0,7,1,3,2.0,1922,7,2.0,3,2.0,2.0,247,101,3.0
201700034816,7,7,4,1,0,4.0,412,230,13,21,36,4.0,17.0,10,3,3,4.0,1978,4,2.0,7,2.0,3.0,205,63,6.0
200700075581,4,21,5,2,4,2.0,691,460,11,11,12,8.0,18.0,3,1,2,1.0,1935,3,2.0,13,0.0,3.0,190,204,6.0
201500047894,4,3,5,1,7,7.0,687,6,18,35,11,0.0,13.0,5,2,2,3.0,1986,3,2.0,6,3.0,3.0,99,194,5.0
201700008417,8,30,5,2,8,4.0,294,12,22,20,15,8.0,4.0,8,1,1,4.0,1910,4,2.0,11,2.0,2.0,128,96,6.0
200900033620,1,24,5,1,6,4.0,372,490,14,36,21,1.0,17.0,5,1,2,4.0,2002,9,0.0,-1,0.0,2.0,3,272,1.0
201500036034,5,12,3,1,8,2.0,63113,1000,18,11,42,9.0,22.0,3,1,2,5.0,1968,7,1.0,14,1.0,2.0,709,26,4.0
201400001394,6,16,5,1,3,3.0,91312,62,15,53,35,4.0,3.0,5,1,3,9.0,2014,3,1.0,2,2.0,3.0,8,15,3.0
201500043901,6,22,2,2,9,6.0,32,130,17,41,33,0.0,21.0,6,2,3,9.0,1928,5,4.0,6,1.0,2.0,46,53,1.0
201800049021,12,25,5,2,6,1.0,162,94,21,40,10,1.0,11.0,4,2,3,3.0,1988,1,2.0,0,4.0,0.0,51,76,0.0
201800054617,8,10,5,2,4,5.0,829,18,17,8,8,7.0,7.0,7,2,3,1.0,1943,2,2.0,11,3.0,4.0,15,240,3.0
200900034347,2,18,5,1,2,3.0,514,2,22,24,34,9.0,20.0,3,3,3,3.0,1919,3,2.0,9,1.0,0.0,173,81,5.0
201300015538,8,13,4,1,8,6.0,30151,710,18,8,13,9.0,2.0,0,2,3,3.0,1935,6,4.0,50,3.0,1.0,54,163,8.0
201000029485,10,13,5,2,4,4.0,54364,720,0,25,31,7.0,4.0,4,2,3,3.0,1932,9,2.0,11,2.0,0.0,105,169,4.0
201000062397,6,11,1,2,1,1.0,502,61,10,35,50,0.0,0.0,4,3,1,4.0,2012,7,0.0,50,4.0,0.0,203,105,0.0
201800028520,8,7,5,1,4,4.0,28148,500,12,55,50,8.0,12.0,3,3,3,2.0,1973,7,2.0,1,3.0,3.0,83,81,8.0
201200025913,1,20,4,1,3,5.0,218,190,20,30,3,3.0,25.0,4,1,1,9.0,2007,4,2.0,50,4.0,1.0,205,156,6.0
200800023288,4,30,3,2,7,6.0,75104,950,12,30,42,4.0,26.0,8,3,3,3.0,1941,3,0.0,36,0.0,3.0,20,600,4.0
201400052679,5,18,5,2,2,2.0,409,440,17,15,6,4.0,24.0,1,3,3,3.0,1978,6,3.0,4,2.0,3.0,26,22,5.0
201400006816,12,24,3,2,1,7.0,281,230,23,8,5,2.0,8.0,2,2,1,3.0,1994,4,2.0,14,2.0,0.0,73,181,0.0
200800047858,4,5,5,1,8,3.0,15,34,19,17,1,2.0,19.0,4,1,1,9.0,2005,4,2.0,4,2.0,0.0,6,690,8.0
201300007586,10,8,5,1,3,4.0,685,900,18,11,15,5.0,17.0,4,3,3,1.0,1914,7,2.0,13,4.0,4.0,80,158,2.0
201100056403,10,22,5,2,4,6.0,50483,490,12,30,15,7.0,11.0,0,2,2,5.0,1991,6,2.0,3,4.0,1.0,97,59,2.0
201200033577,11,1,5,1,1,5.0,842,38,11,41,7,6.0,21.0,0,1,2,2.0,1999,9,0.0,12,3.0,0.0,107,450,6.0
201100048897,9,10,5,1,0,4.0,344,370,16,8,43,0.0,6.0,6,3,1,2.0,1934,7,2.0,8,3.0,2.0,223,920,2.0
201300010281,7,6,5,2,3,1.0,59431,590,20,57,33,7.0,0.0,1,3,2,1.0,1997,1,0.0,2,2.0,4.0,161,560,3.0
201000008634,3,22,5,1,4,7.0,50129,1000,0,21,7,4.0,5.0,2,1,2,9.0,1997,1,2.0,6,1.0,0.0,350,122,8.0
200900039533,11,17,5,2,7,5.0,77383,49,15,11,43,5.0,9.0,3,2,1,5.0,1988,5,2.0,16,2.0,2.0,80,895,3.0
200700062340,3,11,5,2,3,4.0,31395,18,13,34,6,7.0,19.0,4,2,2,1.0,1970,6,2.0,16,0.0,3.0,147,44,0.0
201100002006,1,14,5,1,4,4.0,137,31,18,36,10,5.0,13.0,6,2,3,4.0,1989,7,1.0,10,0.0,4.0,143,23,4.0
201400024947,7,10,1,1,5,2.0,267,880,23,41,1,5.0,1.0,10,3,2,4.0,1989,7,2.0,4,2.0,0.0,75,184,3.0
200900031200,10,19,3,2,5,1.0,94011,450,10,30,18,4.0,16.0,8,2,2,0.0,1964,9,2.0,-1,2.0,3.0,198,216,8.0
201700000693,10,18,2,1,1,7.0,34111,58,11,21,7,8.0,0.0,8,1,1,4.0,1955,3,0.0,36,0.0,2.0,8,74,1.0
201600053562,4,27,5,1,5,6.0,5,180,12,36,9,7.0,17.0,1,3,3,9.0,1998,3,2.0,20,3.0,2.0,275,104,2.0
201300000142,6,28,5,1,9,6.0,676,950,21,59,32,3.0,24.0,3,1,3,9.0,1963,7,2.0,40,3.0,3.0,36,505,8.0
201400000381,8,25,5,1,4,4.0,71040,950,20,45,5,2.0,24.0,7,1,1,2.0,1900,7,2.0,50,4.0,3.0,210,172,3.0
200600059392,3,22,5,1,4,5.0,143,17,23,17,21,7.0,5.0,8,2,1,2.0,1946,2,3.0,12,1.0,1.0,128,264,4.0
200700031963,11,27,2,1,5,6.0,50363,410,16,55,30,0.0,4.0,8,1,3,1.0,1931,7,2.0,11,1.0,3.0,294,116,2.0
201800044884,10,16,5,1,2,1.0,79076,260,12,25,5,8.0,12.0,3,1,3,3.0,2010,7,2.0,0,0.0,1.0,53,410,1.0
200600051783,7,16,5,1,9,3.0,587,21,14,24,19,7.0,0.0,9,1,3,9.0,2005,6,2.0,7,1.0,3.0,85,61,4.0
200700083191,8,27,5,2,6,7.0,634,17,0,43,32,9.0,23.0,3,1,2,1.0,1924,1,4.0,50,1.0,1.0,900,104,8.0
201800050395,8,17,1,2,4,3.0,38074,570,11,50,8,7.0,3.0,2,2,2,0.0,1968,5,2.0,26,1.0,2.0,87,248,5.0
200600037369,10,23,5,1,5,2.0,85153,34,10,30,6,8.0,6.0,7,3,2,5.0,1915,1,2.0,11,2.0,1.0,55,290,1.0
200900019897,8,14,5,1,7,6.0,75103,930,18,41,18,8.0,19.0,5,1,2,2.0,1998,3,3.0,12,3.0,2.0,19,72,0.0
200900016619,5,1,5,2,1,1.0,534,620,21,50,38,7.0,9.0,7,3,3,0.0,1992,5,3.0,50,4.0,1.0,65,380,8.0
201600053711,8,1,3,2,0,2.0,77385,210,10,11,12,1.0,25.0,4,1,1,3.0,1935,4,1.0,13,3.0,3.0,88,3,5.0
200800035608,1,30,5,2,4,3.0,30,100,22,25,99,5.0,23.0,4,3,2,3.0,1969,6,1.0,50,3.0,0.0,58,70,1.0
200500014705,5,2,5,2,8,2.0,580,2,22,40,36,8.0,5.0,8,2,3,2.0,2016,7,2.0,0,0.0,3.0,57,324,1.0
201300050100,8,9,4,2,3,3.0,747,390,14,33,42,5.0,21.0,10,2,3,1.0,2000,6,2.0,11,4.0,4.0,53,21,1.0
200800015042,5,12,3,2,5,6.0,79213,180,20,36,12,1.0,3.0,4,2,2,9.0,1988,7,2.0,16,4.0,3.0,114,324,2.0
201800027222,3,10,5,2,8,3.0,297,88,12,41,11,3.0,4.0,8,2,2,9.0,1919,9,2.0,36,3.0,1.0,400,207,1.0
201300039107,7,27,5,2,7,3.0,817,770,20,43,9,2.0,20.0,6,1,3,3.0,2003,1,2.0,16,0.0,2.0,340,41,6.0
200500049714,10,6,5,1,9,4.0,437,500,18,20,38,0.0,5.0,0,1,2,9.0,1979,7,4.0,6,0.0,1.0,121,188,8.0
201600036814,10,30,5,2,0,5.0,384,86,11,0,32,0.0,7.0,1,3,2,2.0,2009,7,2.0,40,2.0,3.0,504,83,5.0
201400030164,7,4,5,1,5,1.0,176,1001,12,36,43,6.0,11.0,9,1,1,3.0,1974,9,2.0,-1,0.0,4.0,102,73,1.0
201700052316,11,27,5,2,5,2.0,825,972,11,50,4,7.0,9.0,8,2,2,9.0,1991,2,0.0,7,4.0,1.0,72,56,1.0
201400024882,2,26,5,1,4,6.0,53240,62,13,38,39,7.0,14.0,3,1,2,0.0,1921,4,2.0,20,2.0,1.0,80,106,5.0
201100064629,4,16,5,1,4,4.0,279,67,10,53,3,8.0,15.0,2,2,1,5.0,1921,7,2.0,30,2.0,2.0,142,207,2.0
201100007967,1,7,5,2,0,1.0,803,720,18,5,43,9.0,13.0,4,3,1,1.0,1988,9,2.0,10,3.0,1.0,210,117,8.0
201000014779,4,24,3,2,9,6.0,257,7,18,8,18,0.0,26.0,3,3,3,9.0,1974,1,2.0,5,1.0,0.0,4,85,2.0
201300047526,1,23,5,1,0,4.0,85067,94,15,50,9,0.0,22.0,8,2,1,1.0,1930,2,3.0,20,4.0,1.0,350,324,3.0
200800053689,10,12,2,2,2,3.0,447,940,22,59,60,3.0,3.0,9,1,2,0.0,1930,6,2.0,12,3.0,3.0,124,940,0.0
200500015552,8,6,5,2,1,3.0,6085,46,17,24,11,1.0,9.0,7,2,1,0.0,1992,7,2.0,11,4.0,2.0,9,121,2.0
201100000677,2,14,5,2,6,6.0,76660,41,23,25,20,3.0,18.0,10,2,3,5.0,1941,1,2.0,8,2.0,1.0,135,90,1.0
201900056299,9,21,2,1,5,2.0,131,880,14,45,17,2.0,2.0,4,1,2,0.0,2001,3,2.0,50,3.0,3.0,41,425,8.0
201400006633,1,13,5,1,3,4.0,512,976,18,30,6,3.0,24.0,0,3,3,1.0,1995,3,2.0,11,4.0,1.0,47,915,6.0
201100035731,8,18,5,2,4,7.0,9209,780,14,33,32,7.0,16.0,1,3,3,2.0,1926,9,2.0,0,4.0,1.0,90,216,8.0
200900069771,5,4,3,1,9,5.0,457,590,16,36,50,9.0,24.0,10,2,3,2.0,0,9,2.0,50,2.0,2.0,10,8,5.0
201300034129,5,16,5,2,7,5.0,76318,60,19,20,18,6.0,17.0,0,3,3,1.0,1943,4,3.0,26,1.0,0.0,120,657,4.0
201200038941,2,6,5,1,2,2.0,48198,800,0,35,80,0.0,3.0,2,2,3,5.0,2011,5,2.0,1,1.0,1.0,170,530,1.0
201100056189,12,18,5,1,8,1.0,302,87,23,30,9,8.0,13.0,0,3,1,2.0,1918,5,2.0,1,2.0,3.0,67,420,6.0
200500039923,9,9,5,1,2,4.0,77152,90,18,41,0,6.0,9.0,8,3,2,2.0,1955,3,2.0,8,2.0,0.0,203,184,6.0
201100015263,11,11,5,1,3,3.0,10325,790,10,8,12,1.0,15.0,6,3,3,3.0,1960,6,2.0,36,1.0,3.0,35,174,5.0
201500040295,2,28,3,2,4,3.0,37261,950,0,41,1,2.0,4.0,9,3,2,9.0,2014,5,0.0,36,3.0,2.0,34,88,2.0
201600042203,12,12,5,1,3,6.0,647,40,10,53,38,5.0,18.0,3,3,1,5.0,2017,2,2.0,1,1.0,1.0,1,49,5.0
201100056350,9,11,5,1,1,1.0,494,94,10,34,60,3.0,2.0,8,1,3,2.0,1914,1,2.0,9,1.0,3.0,165,410,0.0
201100059702,6,9,3,2,8,6.0,628,52,15,34,38,7.0,16.0,0,2,2,5.0,1935,9,2.0,16,0.0,0.0,350,128,5.0
201500030256,8,10,5,2,5,4.0,77115,580,19,34,33,8.0,14.0,4,2,2,4.0,1939,1,2.0,9,4.0,2.0,15,36,3.0
200900053814,1,15,5,1,8,3.0,435,250,18,59,16,9.0,19.0,4,2,1,3.0,1922,4,2.0,16,3.0,1.0,95,192,6.0
201100045369,5,25,5,1,5,3.0,69389,910,11,25,21,4.0,16.0,3,1,2,5.0,1960,6,4.0,7,2.0,2.0,44,108,3.0
201000016336,1,18,5,1,1,1.0,300,650,12,5,16,7.0,13.0,2,3,3,0.0,1995,7,0.0,7,0.0,1.0,198,520,8.0
201300002811,4,22,1,1,3,7.0,439,84,13,30,40,6.0,19.0,2,3,1,0.0,1951,5,2.0,2,4.0,4.0,98,98,5.0
200600014447,1,31,5,2,2,6.0,94015,2,12,55,80,3.0,8.0,2,2,2,0.0,2002,3,2.0,11,2.0,3.0,30,300,6.0
201600035450,3,8,1,1,8,4.0,314,52,21,57,15,4.0,23.0,4,1,2,1.0,2007,9,2.0,36,3.0,0.0,260,40,8.0
201400001486,3,16,5,1,9,7.0,619,42,13,33,60,4.0,1.0,4,1,3,4.0,1983,4,4.0,7,0.0,4.0,248,15,1.0
201800047726,9,22,5,1,0,4.0,816,89,23,36,30,6.0,24.0,3,3,1,5.0,1901,7,2.0,7,4.0,3.0,160,72,3.0
201600043327,1,30,5,1,9,5.0,614,87,17,0,2,9.0,17.0,8,1,1,9.0,2012,7,4.0,26,1.0,3.0,125,49,5.0
201000011911,2,8,5,1,6,7.0,760,160,12,36,50,6.0,17.0,7,2,3,4.0,1971,5,2.0,10,1.0,1.0,364,85,6.0
201200015322,7,7,5,1,7,7.0,913,550,20,35,30,7.0,0.0,2,2,2,2.0,1956,7,2.0,10,3.0,4.0,97,640,3.0
200700029804,10,10,4,2,1,1.0,482,390,18,5,36,3.0,9.0,10,2,3,9.0,1944,2,2.0,26,2.0,3.0,147,188,0.0
200700046361,8,24,5,2,0,3.0,724,740,16,38,43,4.0,3.0,1,1,2,1.0,1961,2,0.0,10,3.0,4.0,8,2,1.0
201800051819,8,2,5,1,5,6.0,37027,900,14,10,6,9.0,13.0,7,2,1,0.0,0,9,3.0,20,0.0,1.0,225,68,1.0
201400016407,2,20,5,1,6,7.0,284,34,14,53,21,1.0,23.0,6,3,2,4.0,1941,5,3.0,30,1.0,4.0,78,171,8.0
201600015296,5,31,5,1,2,4.0,421,360,18,41,6,3.0,5.0,1,3,1,3.0,1916,3,2.0,7,3.0,0.0,77,273,8.0
201400054264,7,13,5,2,3,3.0,111,13,20,59,30,6.0,9.0,2,3,3,3.0,1937,2,2.0,-1,3.0,1.0,106,252,1.0
200500059200,1,20,5,1,6,6.0,94011,64,11,25,60,5.0,14.0,8,3,1,9.0,1936,4,4.0,9,0.0,4.0,74,142,2.0
200600004308,2,23,3,1,5,5.0,51483,230,21,33,3,6.0,18.0,10,3,1,2.0,1995,5,0.0,-1,4.0,1.0,109,312,6.0
200500060602,4,30,5,2,7,3.0,263,74,13,22,12,1.0,4.0,1,2,2,0.0,1978,4,2.0,50,3.0,1.0,66,940,2.0
200600081980,1,21,2,1,5,7.0,27260,750,17,55,15,6.0,1.0,1,2,1,4.0,1946,7,4.0,4,4.0,2.0,51,243,5.0
201100045515,11,8,5,1,9,5.0,94046,78,11,57,30,5.0,22.0,10,1,3,5.0,1929,7,2.0,1,2.0,1.0,150,56,8.0
200800046890,12,24,5,1,4,7.0,642,350,13,40,38,3.0,13.0,1,1,2,2.0,2015,7,4.0,40,0.0,4.0,42,280,8.0
200600001147,11,9,2,2,6,3.0,538,76,23,21,1,2.0,10.0,10,2,1,1.0,1946,7,2.0,36,4.0,0.0,11,790,0.0
200700076556,8,16,4,2,6,7.0,340,47,11,11,0,6.0,20.0,7,3,1,2.0,1944,4,4.0,14,2.0,1.0,106,197,2.0
200500004459,4,28,5,2,9,6.0,852,33,10,55,42,6.0,23.0,5,3,3,1.0,1942,3,2.0,13,4.0,2.0,25,675,8.0
201100057156,12,5,3,2,4,6.0,448,28,13,33,9,3.0,24.0,2,1,3,1.0,1920,9,2.0,2,3.0,1.0,330,183,0.0
200500070377,12,21,5,1,2,2.0,723,610,14,43,60,8.0,2.0,5,2,2,1.0,1946,5,4.0,9,4.0,1.0,80,98,0.0
201800029557,4,27,5,2,5,5.0,60370,61,14,30,14,7.0,20.0,5,2,3,9.0,1951,2,2.0,14,1.0,1.0,38,820,1.0
200500011231,1,8,3,1,3,7.0,44003,76,19,33,32,8.0,14.0,0,3,2,4.0,1945,5,2.0,20,4.0,3.0,11,140,3.0
201700059567,10,8,5,2,4,3.0,518,610,14,59,80,6.0,21.0,10,2,2,9.0,1989,2,2.0,7,1.0,3.0,37,14,4.0
201900058249,9,8,3,2,0,6.0,249,780,19,36,18,2.0,17.0,6,2,2,0.0,1936,5,2.0,36,2.0,0.0,43,251,0.0
201300034531,10,2,5,2,7,5.0,438,170,13,57,6,6.0,11.0,7,2,3,0.0,2005,9,4.0,2,1.0,1.0,62,520,1.0
201100056638,9,6,5,1,6,4.0,45,560,10,30,9,6.0,26.0,8,3,3,5.0,1970,1,2.0,4,2.0,0.0,147,84,2.0
201400030015,3,3,5,1,8,1.0,810,18,22,33,38,6.0,19.0,2,1,2,2.0,1931,5,2.0,36,0.0,1.0,270,193,3.0
201300057147,12,28,5,2,7,3.0,681,22,0,0,5,7.0,24.0,3,3,2,3.0,1992,6,1.0,50,4.0,2.0,99,197,3.0
