num_acc,mois,jour,lum,agg,int,atm,col,com,dep,hr,mn,catv,choc,manv,num_veh,place,catu,grav,sexe,trajet,an_nais,annee,catr,circ,nbv,prof,plan,lartpc,larrout,surf,situ
200700071094,11,8,1,2,3,2.0,3.0,53,930,0,0,30,2.0,0.0,A01,1,1,1,1,2.0,1992,2007,3,0.0,2,1.0,1.0,0,40,2.0,1.0
201200015337,5,23,1,2,1,1.0,3.0,55,130,0,0,7,3.0,15.0,A01,1,1,1,1,0.0,1981,2012,3,0.0,2,1.0,0.0,0,30,1.0,1.0
201700047741,8,8,1,1,1,2.0,6.0,277,950,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1987,2017,3,1.0,2,2.0,3.0,0,0,2.0,0.0
200500020718,4,6,1,2,3,1.0,3.0,16,750,0,0,2,2.0,1.0,A01,1,1,1,1,4.0,1946,2005,4,1.0,2,1.0,1.0,0,60,1.0,1.0
200800020940,4,28,1,2,2,1.0,3.0,194,860,0,0,7,7.0,1.0,A01,1,1,1,1,5.0,1989,2008,3,3.0,8,1.0,1.0,20,150,1.0,1.0
200500081747,12,4,5,2,1,2.0,7.0,392,590,0,0,7,1.0,1.0,B01,1,1,1,2,5.0,1956,2005,4,3.0,4,1.0,2.0,10,84,1.0,1.0
200700052899,9,12,1,2,1,1.0,6.0,66,560,0,0,7,3.0,15.0,A01,1,1,1,2,5.0,1985,2007,3,3.0,2,0.0,1.0,0,30,1.0,1.0
201600014453,4,8,1,2,1,1.0,6.0,55,130,0,0,7,1.0,0.0,B01,1,1,1,1,0.0,1990,2016,4,2.0,0,1.0,0.0,0,0,1.0,1.0
200700028414,5,1,1,2,2,2.0,6.0,169,380,0,0,7,1.0,15.0,B01,2,2,1,2,0.0,1959,2007,4,2.0,3,1.0,1.0,0,84,2.0,1.0
200500016119,3,23,1,2,1,1.0,6.0,482,670,0,0,10,1.0,1.0,A01,0,3,1,1,9.0,1958,2005,4,2.0,2,1.0,1.0,0,70,1.0,1.0
201300041083,6,5,1,2,1,1.0,6.0,8,930,0,0,13,2.0,0.0,A01,1,1,1,1,4.0,1986,2013,4,1.0,2,1.0,3.0,0,0,1.0,1.0
200600047201,8,11,1,2,2,1.0,3.0,88,60,0,0,7,1.0,1.0,B01,1,1,1,1,0.0,1981,2006,4,1.0,1,1.0,1.0,0,80,1.0,1.0
200500047386,7,2,1,2,1,1.0,6.0,219,950,0,0,7,2.0,1.0,A01,1,1,1,1,5.0,1944,2005,4,2.0,2,1.0,1.0,0,53,1.0,1.0
200800017812,4,29,1,2,1,1.0,1.0,307,630,0,0,7,1.0,1.0,B02,1,1,1,1,5.0,1942,2008,3,2.0,2,2.0,1.0,0,66,1.0,1.0
201100021378,12,19,1,2,1,1.0,6.0,55,130,0,0,7,7.0,15.0,A01,1,1,1,1,9.0,1982,2011,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200900004692,1,21,1,2,1,1.0,6.0,555,310,0,0,7,2.0,1.0,A01,1,1,1,2,0.0,1962,2009,4,2.0,2,1.0,1.0,0,80,1.0,1.0
201800006956,6,27,1,1,1,1.0,1.0,30,390,0,0,17,8.0,1.0,B01,1,1,1,1,4.0,1987,2018,3,2.0,2,2.0,1.0,0,0,1.0,1.0
201800050054,9,10,1,1,1,1.0,5.0,55,130,16,43,7,1.0,2.0,F01,1,1,1,1,1.0,1995,2018,1,1.0,3,2.0,1.0,0,0,1.0,3.0
201400045507,3,14,5,2,1,1.0,6.0,81,940,0,0,7,9.0,1.0,A01,1,1,1,1,5.0,1989,2014,3,3.0,2,1.0,1.0,0,90,1.0,1.0
200500023404,4,30,1,2,1,1.0,6.0,420,310,0,0,7,7.0,14.0,A01,4,2,1,2,0.0,1987,2005,2,0.0,2,1.0,1.0,0,65,1.0,3.0
201200019305,7,21,1,1,1,1.0,7.0,2,860,0,0,7,2.0,1.0,A01,2,2,1,1,0.0,1979,2012,3,2.0,2,1.0,3.0,0,51,1.0,1.0
200700051480,8,8,1,2,1,1.0,4.0,4,201,0,0,7,4.0,2.0,C01,1,1,1,1,5.0,1944,2007,4,2.0,2,1.0,1.0,0,65,1.0,1.0
201500040957,12,10,1,2,3,1.0,3.0,49,930,0,0,7,6.0,15.0,B01,1,1,1,1,5.0,1945,2015,4,2.0,0,1.0,1.0,0,0,1.0,1.0
201200023991,5,9,1,1,1,1.0,2.0,67,110,0,0,7,5.0,15.0,B02,1,1,1,1,0.0,1952,2012,3,2.0,2,1.0,1.0,0,68,1.0,1.0
201700007897,6,22,1,1,1,1.0,5.0,67,10,0,0,7,1.0,20.0,A01,9,2,1,1,5.0,2007,2017,6,0.0,0,1.0,1.0,0,0,1.0,3.0
200700003431,1,10,5,2,1,2.0,6.0,672,570,0,0,7,1.0,1.0,A01,1,1,1,2,1.0,1960,2007,3,2.0,2,1.0,1.0,0,70,1.0,1.0
200500087432,12,4,3,2,1,1.0,1.0,123,971,0,0,2,1.0,1.0,A01,1,1,1,1,5.0,1984,2005,3,2.0,0,1.0,4.0,0,52,1.0,1.0
201200048579,3,27,1,2,1,1.0,3.0,381,690,0,0,7,0.0,0.0,A01,1,1,1,1,9.0,1979,2012,4,3.0,6,1.0,1.0,0,94,1.0,3.0
201400038588,10,19,1,2,1,1.0,6.0,286,910,0,0,7,1.0,1.0,A01,0,3,1,2,0.0,1984,2014,3,2.0,4,1.0,1.0,0,0,1.0,1.0
201700005630,5,25,1,2,1,1.0,2.0,123,60,0,0,7,4.0,1.0,B01,1,1,1,1,5.0,1962,2017,3,1.0,0,0.0,0.0,0,0,0.0,1.0
200900010792,3,12,1,2,2,1.0,3.0,350,590,0,0,1,1.0,1.0,A01,1,1,1,1,0.0,1986,2009,4,2.0,2,1.0,1.0,0,117,1.0,1.0
200800035712,6,22,5,2,2,1.0,3.0,118,750,0,0,30,1.0,5.0,A01,1,1,1,2,5.0,1988,2008,4,2.0,2,1.0,1.0,0,40,1.0,1.0
201700001590,11,25,1,2,2,1.0,2.0,49,790,0,0,7,5.0,1.0,A01,1,1,1,1,5.0,1987,2017,4,2.0,2,2.0,1.0,0,0,1.0,1.0
201700036105,7,2,1,2,2,1.0,6.0,540,760,0,0,7,3.0,15.0,A01,1,1,1,2,0.0,1959,2017,4,0.0,0,0.0,0.0,0,0,0.0,0.0
200500041738,7,11,1,2,7,1.0,6.0,22,380,0,0,7,4.0,4.0,A01,1,1,1,2,5.0,1935,2005,6,0.0,0,1.0,0.0,0,0,9.0,0.0
200900062795,8,31,1,2,2,1.0,6.0,621,780,0,0,7,2.0,15.0,A01,0,3,1,2,5.0,1936,2009,3,2.0,2,0.0,0.0,0,91,1.0,1.0
200700082003,3,26,3,1,1,1.0,6.0,209,972,0,0,31,7.0,1.0,A01,1,1,1,1,9.0,1957,2007,3,2.0,4,1.0,1.0,0,120,1.0,1.0
201400050870,10,16,1,1,1,1.0,2.0,290,690,0,0,17,6.0,1.0,B01,1,1,1,1,4.0,1983,2014,1,1.0,2,1.0,1.0,15,70,1.0,1.0
200600053069,3,24,4,1,1,1.0,3.0,152,690,0,0,7,3.0,1.0,B01,1,1,1,1,5.0,1970,2006,1,3.0,3,1.0,2.0,20,125,2.0,1.0
201200034885,2,19,1,2,1,8.0,3.0,483,640,0,0,33,7.0,1.0,B01,1,1,1,2,5.0,1977,2012,4,2.0,2,0.0,0.0,0,0,0.0,1.0
201700020980,1,18,1,1,2,1.0,5.0,271,160,0,0,7,1.0,1.0,B01,1,1,1,1,1.0,1978,2017,3,2.0,2,1.0,1.0,0,0,1.0,1.0
201800024874,5,25,1,1,1,3.0,7.0,353,350,0,0,33,7.0,20.0,A01,1,1,1,1,5.0,1971,2018,2,3.0,4,1.0,1.0,0,0,3.0,2.0
201200033077,9,24,1,2,1,8.0,6.0,599,590,0,0,7,1.0,1.0,A01,1,1,1,2,1.0,1982,2012,4,1.0,1,2.0,1.0,0,0,2.0,1.0
201000029812,12,1,1,2,3,1.0,3.0,119,330,0,0,7,1.0,1.0,B01,1,1,1,1,0.0,1945,2010,4,2.0,2,1.0,1.0,15,60,1.0,1.0
201000064685,12,13,1,2,2,1.0,3.0,116,750,0,0,2,7.0,1.0,B01,1,1,1,1,5.0,1988,2010,4,1.0,1,1.0,1.0,0,0,1.0,1.0
201100049867,7,12,1,2,1,2.0,3.0,78,930,0,0,7,8.0,1.0,A01,1,1,1,1,5.0,1946,2011,3,1.0,2,1.0,1.0,0,60,2.0,1.0
201100044466,8,6,1,1,1,2.0,7.0,39,900,0,0,7,9.0,1.0,A01,4,2,1,1,0.0,1991,2011,3,2.0,2,1.0,4.0,0,50,2.0,1.0
200900006911,3,13,1,1,1,1.0,1.0,286,120,0,0,14,8.0,21.0,B02,1,1,1,1,4.0,1949,2009,3,3.0,2,1.0,1.0,20,100,1.0,1.0
201800042717,11,20,3,2,9,2.0,6.0,46,940,0,0,7,2.0,20.0,A01,0,3,1,2,1.0,1957,2018,3,1.0,1,1.0,1.0,0,0,2.0,1.0
201100056813,2,11,1,1,1,1.0,6.0,249,10,0,0,7,3.0,0.0,A01,1,1,1,2,5.0,1948,2011,1,3.0,3,1.0,1.0,15,105,1.0,1.0
201300034065,11,8,1,2,4,8.0,2.0,290,690,0,0,7,1.0,15.0,A01,1,1,1,1,5.0,1950,2013,4,1.0,1,2.0,2.0,0,0,0.0,1.0
201800034177,12,14,5,2,2,8.0,6.0,131,770,0,0,7,2.0,1.0,A01,4,2,1,1,5.0,1990,2018,3,2.0,2,2.0,2.0,0,0,1.0,3.0
201700056424,12,20,5,2,1,1.0,6.0,116,750,0,0,7,2.0,22.0,B01,1,1,1,2,5.0,1970,2017,4,2.0,2,1.0,1.0,0,0,2.0,1.0
201100038413,10,19,1,2,3,2.0,3.0,483,640,0,0,31,1.0,1.0,B01,1,1,1,1,5.0,1971,2011,4,1.0,2,1.0,1.0,0,0,1.0,1.0
201600057245,6,1,1,2,1,1.0,4.0,114,750,0,0,7,4.0,23.0,C01,1,1,1,1,5.0,1976,2016,4,1.0,3,1.0,1.0,15,105,2.0,1.0
200700031344,5,26,2,2,2,2.0,3.0,80,940,0,0,7,5.0,1.0,A01,2,2,1,1,0.0,1986,2007,4,2.0,2,2.0,1.0,0,60,2.0,1.0
200900040961,12,16,1,2,1,1.0,2.0,110,750,0,0,10,6.0,4.0,A01,1,1,1,1,4.0,1980,2009,4,1.0,1,1.0,1.0,0,500,1.0,1.0
201900004228,7,8,5,2,1,1.0,6.0,81033,81,0,0,3,9.0,13.0,A01,5,2,1,1,0.0,2003,2019,4,2.0,2,2.0,3.0,0,0,1.0,2.0
200700001761,1,6,5,2,1,1.0,3.0,88,60,0,0,37,1.0,1.0,B01,1,1,1,1,4.0,1966,2007,4,1.0,2,1.0,1.0,0,0,1.0,1.0
201200033896,2,18,1,2,1,1.0,6.0,32,630,0,0,7,1.0,14.0,A01,1,1,1,2,0.0,1932,2012,4,0.0,2,0.0,2.0,0,70,1.0,4.0
200700048689,8,4,1,2,1,1.0,6.0,69,60,0,0,7,2.0,1.0,A01,0,3,1,2,5.0,2002,2007,4,1.0,1,1.0,3.0,0,0,1.0,1.0
201000006989,9,30,1,1,1,1.0,3.0,220,690,0,0,7,1.0,1.0,B02,1,1,1,1,4.0,1966,2010,3,2.0,2,2.0,3.0,0,71,2.0,1.0
201100030265,5,17,1,2,3,1.0,2.0,214,370,0,0,10,2.0,15.0,B01,1,1,1,1,4.0,1973,2011,9,2.0,2,1.0,1.0,0,72,1.0,1.0
200600035277,6,14,1,2,3,1.0,3.0,10,750,0,0,7,3.0,15.0,A01,1,1,1,1,4.0,1975,2006,4,1.0,2,1.0,1.0,0,60,1.0,1.0
201500044957,11,10,3,1,1,1.0,2.0,46,940,0,0,33,1.0,2.0,A01,1,1,1,1,1.0,1994,2015,1,3.0,4,1.0,1.0,20,120,1.0,1.0
200900047322,6,12,1,2,3,1.0,3.0,26,920,0,0,7,1.0,1.0,B01,1,1,1,1,4.0,1978,2009,3,3.0,4,1.0,1.0,0,0,1.0,1.0
201300053628,12,25,4,2,1,2.0,3.0,114,750,0,0,7,2.0,14.0,A01,1,1,1,2,5.0,1943,2013,4,2.0,6,1.0,0.0,10,100,2.0,1.0
201500026132,10,12,1,2,1,1.0,3.0,18,410,0,0,7,0.0,0.0,A01,4,2,1,2,0.0,2009,2015,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201700043954,6,12,1,2,2,1.0,3.0,18,940,0,0,7,3.0,21.0,B01,1,1,1,1,9.0,1993,2017,3,2.0,2,1.0,1.0,0,117,1.0,1.0
200800073325,12,15,5,2,1,1.0,6.0,203,950,0,0,30,0.0,1.0,A01,1,1,1,1,0.0,1991,2008,4,2.0,2,1.0,1.0,0,0,1.0,1.0
201100061900,3,3,1,2,5,1.0,6.0,116,750,0,0,7,1.0,16.0,A01,1,1,1,2,5.0,1945,2011,4,2.0,2,1.0,1.0,0,80,1.0,1.0
200800054814,9,26,1,2,6,1.0,1.0,58,940,0,0,2,1.0,1.0,B01,1,1,1,1,0.0,1989,2008,2,4.0,9,1.0,0.0,0,162,1.0,1.0
201000033352,3,20,5,2,1,1.0,2.0,162,440,0,0,7,3.0,0.0,A01,4,2,1,2,5.0,1988,2010,3,2.0,2,1.0,1.0,0,0,2.0,1.0
201200019515,11,10,1,2,3,1.0,3.0,125,490,0,0,7,1.0,1.0,B02,2,2,1,1,0.0,1995,2012,4,2.0,2,1.0,1.0,0,41,1.0,1.0
200800026672,5,22,1,1,1,1.0,6.0,64,920,0,0,33,2.0,0.0,A01,1,1,1,1,1.0,1972,2008,1,3.0,3,1.0,1.0,10,35,1.0,1.0
201700000781,10,27,3,1,1,5.0,2.0,159,140,0,0,2,5.0,2.0,B01,1,1,1,1,5.0,2002,2017,3,2.0,2,1.0,1.0,0,70,2.0,1.0
201800053126,9,25,1,2,2,1.0,3.0,115,750,15,40,10,3.0,10.0,A01,1,1,1,1,4.0,1988,2018,4,1.0,4,1.0,1.0,0,0,1.0,1.0
201800028144,11,7,5,2,6,2.0,6.0,573,510,0,0,10,1.0,16.0,A01,0,3,1,2,0.0,1977,2018,4,2.0,3,4.0,3.0,0,0,2.0,3.0
201500007612,5,4,1,2,1,1.0,1.0,81,130,0,0,10,0.0,11.0,B02,1,1,1,1,1.0,1950,2015,9,0.0,0,0.0,0.0,0,0,0.0,0.0
201600015489,9,6,2,2,1,1.0,6.0,55,130,0,0,7,0.0,0.0,B01,2,2,1,2,1.0,1964,2016,3,3.0,5,2.0,1.0,25,150,1.0,1.0
201500021285,4,16,1,2,1,1.0,6.0,49,420,0,0,10,8.0,1.0,A01,1,1,1,1,5.0,1948,2015,4,2.0,0,2.0,1.0,0,70,1.0,1.0
201600023032,7,29,2,2,3,1.0,3.0,555,310,0,0,7,1.0,9.0,A01,1,1,1,1,5.0,1994,2016,4,2.0,0,4.0,2.0,0,0,1.0,1.0
200900043527,4,1,1,2,1,1.0,2.0,23,920,0,0,2,1.0,2.0,A01,1,1,1,1,4.0,1992,2009,3,2.0,4,0.0,1.0,0,220,1.0,1.0
201900058627,6,14,4,2,6,1.0,3.0,93078,93,0,0,7,1.0,9.0,A01,5,2,1,1,5.0,2003,2019,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200700057362,9,15,5,1,1,1.0,3.0,181,720,0,0,2,1.0,1.0,A01,1,1,1,1,9.0,1976,2007,9,2.0,3,1.0,1.0,0,0,1.0,1.0
201700025097,12,15,5,2,1,1.0,3.0,555,310,0,0,7,3.0,5.0,A01,1,1,1,2,3.0,1965,2017,4,2.0,2,1.0,2.0,0,0,1.0,1.0
201800048894,5,12,1,1,1,2.0,5.0,448,330,0,0,7,3.0,2.0,A01,4,2,1,2,5.0,2001,2018,1,3.0,4,1.0,1.0,0,0,2.0,1.0
200900020171,2,23,1,2,1,1.0,5.0,88,60,0,0,7,3.0,1.0,B01,1,1,1,1,0.0,1981,2009,4,2.0,2,1.0,1.0,0,70,1.0,1.0
201500024428,4,21,1,2,1,1.0,6.0,172,340,0,0,7,2.0,0.0,A01,0,3,1,2,9.0,1948,2015,4,2.0,4,2.0,1.0,0,120,1.0,4.0
201300030548,7,11,1,2,1,1.0,2.0,512,590,0,0,7,4.0,2.0,B01,1,1,1,2,1.0,1962,2013,4,2.0,0,1.0,1.0,0,0,1.0,0.0
201600020937,11,18,1,1,6,1.0,1.0,360,220,0,0,1,2.0,13.0,A01,1,1,1,1,5.0,2001,2016,4,1.0,1,1.0,2.0,0,50,0.0,1.0
201600033630,3,6,1,1,1,1.0,6.0,305,760,0,0,33,0.0,0.0,A01,1,1,1,1,5.0,1992,2016,6,0.0,0,1.0,1.0,0,0,1.0,1.0
201000034920,8,17,1,1,6,2.0,7.0,203,500,0,0,33,0.0,1.0,A01,1,1,1,1,5.0,1984,2010,4,1.0,1,1.0,2.0,0,0,2.0,1.0
200600026547,5,31,1,2,3,1.0,3.0,32,340,0,0,7,3.0,1.0,B01,2,2,1,1,0.0,1922,2006,4,2.0,5,1.0,1.0,0,175,1.0,1.0
201000050067,9,1,1,2,9,1.0,3.0,5,930,0,0,30,2.0,0.0,B01,1,1,1,1,0.0,1987,2010,4,2.0,0,0.0,0.0,0,0,0.0,1.0
201500044645,5,4,1,1,1,1.0,7.0,121,770,0,0,10,8.0,1.0,A01,1,1,1,1,4.0,1973,2015,1,3.0,3,1.0,1.0,0,105,1.0,1.0
200700034203,6,8,2,2,1,1.0,3.0,69,60,0,0,30,0.0,0.0,B01,1,1,1,1,0.0,1990,2007,6,1.0,2,1.0,1.0,0,0,1.0,1.0
201000068577,2,4,5,2,1,1.0,6.0,2,973,0,0,10,2.0,1.0,A01,0,3,1,2,3.0,2002,2010,4,2.0,2,1.0,0.0,0,107,1.0,1.0
200900053163,7,7,1,2,3,1.0,2.0,172,340,0,0,7,4.0,23.0,B01,1,1,1,1,5.0,1980,2009,4,1.0,3,1.0,1.0,0,110,1.0,1.0
200900000627,2,1,1,2,2,1.0,6.0,111,750,0,0,7,4.0,4.0,A01,1,1,1,1,5.0,1956,2009,4,1.0,1,1.0,1.0,54,63,1.0,1.0
200800047677,8,4,1,1,1,1.0,1.0,80,480,0,0,10,3.0,21.0,B02,2,2,1,1,0.0,1989,2008,2,2.0,2,3.0,3.0,0,66,1.0,1.0
201600042453,8,2,1,2,3,2.0,3.0,54,940,0,0,7,5.0,1.0,A01,1,1,1,1,9.0,1954,2016,4,1.0,1,1.0,1.0,0,52,1.0,1.0
200700021444,4,28,1,2,1,1.0,6.0,555,310,0,0,7,0.0,0.0,A01,1,1,1,2,0.0,1986,2007,4,2.0,2,1.0,1.0,0,85,1.0,1.0
201100048627,6,22,1,2,1,1.0,1.0,6,930,0,0,7,3.0,10.0,A01,1,1,1,1,9.0,1983,2011,3,2.0,2,1.0,1.0,0,0,1.0,1.0
201000040531,2,24,1,2,3,1.0,3.0,482,670,0,0,40,8.0,1.0,A01,1,1,1,1,4.0,1960,2010,4,2.0,1,1.0,1.0,0,66,1.0,1.0
200800004560,1,19,5,2,5,1.0,3.0,117,750,0,0,34,1.0,1.0,B01,1,1,1,1,4.0,1974,2008,4,0.0,2,1.0,0.0,275,128,1.0,1.0
201400026016,6,5,1,2,1,1.0,6.0,288,350,0,0,7,3.0,0.0,A01,0,3,1,2,5.0,2010,2014,2,2.0,2,1.0,1.0,0,81,1.0,4.0
201400002510,4,9,1,1,1,1.0,3.0,136,330,0,0,21,8.0,15.0,B02,1,1,1,1,4.0,1970,2014,3,2.0,2,1.0,1.0,0,72,1.0,1.0
201400053541,12,1,1,2,1,1.0,2.0,110,750,0,0,33,4.0,23.0,B01,1,1,1,1,1.0,1981,2014,4,1.0,2,1.0,1.0,0,80,1.0,1.0
200500074800,11,2,1,2,1,2.0,3.0,181,720,0,0,7,0.0,15.0,B01,1,1,1,1,9.0,1953,2005,9,2.0,2,1.0,1.0,0,56,2.0,1.0
201700008160,5,16,1,2,1,1.0,3.0,69,110,0,0,7,6.0,15.0,B01,1,1,1,1,0.0,1981,2017,4,2.0,2,1.0,1.0,0,60,1.0,1.0
201000040920,10,6,1,2,1,1.0,7.0,482,670,0,0,37,5.0,1.0,A01,1,1,1,2,4.0,1968,2010,4,1.0,1,1.0,1.0,0,40,1.0,1.0
200500015715,3,11,1,2,1,1.0,6.0,194,580,0,0,18,7.0,8.0,A01,1,1,1,1,4.0,1963,2005,4,1.0,2,1.0,1.0,0,70,1.0,4.0
201500042090,1,23,5,2,1,1.0,6.0,18,940,0,0,7,1.0,1.0,A01,1,1,1,2,0.0,1986,2015,3,2.0,2,1.0,3.0,114,100,1.0,1.0
201600012017,4,15,1,1,1,1.0,2.0,172,340,0,0,38,1.0,2.0,A01,5,2,1,1,0.0,1995,2016,1,3.0,3,1.0,1.0,15,90,1.0,1.0
200900029729,3,2,1,1,1,1.0,2.0,238,350,0,0,7,4.0,1.0,B01,1,1,1,2,1.0,1954,2009,2,3.0,2,1.0,1.0,25,60,1.0,1.0
201500035912,1,6,5,2,1,2.0,2.0,85,870,0,0,7,4.0,2.0,B01,1,1,1,2,5.0,1956,2015,4,2.0,2,2.0,1.0,0,60,2.0,1.0
200600046708,8,24,3,1,1,1.0,6.0,137,410,0,0,7,3.0,0.0,A01,5,2,1,1,0.0,1940,2006,3,2.0,2,3.0,1.0,0,35,1.0,3.0
201400043295,7,4,1,2,3,8.0,3.0,66,930,0,0,7,2.0,9.0,A01,1,1,1,1,0.0,1978,2014,4,2.0,0,1.0,1.0,80,60,1.0,1.0
200500034638,6,29,1,2,1,1.0,3.0,63,630,0,0,7,3.0,15.0,B01,1,1,1,1,9.0,1973,2005,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200700014891,3,19,1,2,1,9.0,6.0,544,380,0,0,7,3.0,1.0,A01,1,1,1,2,5.0,1949,2007,4,2.0,2,1.0,1.0,0,55,2.0,1.0
201300033912,9,3,1,2,1,1.0,6.0,266,690,0,0,7,1.0,1.0,A01,0,3,1,2,2.0,2008,2013,4,1.0,1,1.0,1.0,0,0,1.0,1.0
200900012190,3,2,2,2,2,1.0,3.0,69,330,0,0,7,2.0,15.0,A01,1,1,1,1,0.0,1984,2009,4,2.0,2,1.0,1.0,0,114,1.0,1.0
201500048897,11,8,5,2,1,1.0,2.0,387,690,0,0,30,4.0,2.0,A01,1,1,1,1,0.0,1998,2015,4,2.0,4,0.0,0.0,0,0,1.0,0.0
201800042932,11,6,2,2,7,1.0,3.0,68,940,0,0,7,2.0,15.0,A01,1,1,1,1,1.0,1993,2018,4,1.0,1,1.0,2.0,0,0,1.0,1.0
200600040731,7,5,1,2,1,1.0,7.0,172,780,0,0,7,2.0,1.0,A01,1,1,1,1,5.0,1943,2006,4,2.0,0,1.0,1.0,0,50,1.0,1.0
200800059705,10,7,1,2,1,1.0,3.0,146,780,0,0,33,1.0,1.0,B01,1,1,1,1,5.0,1984,2008,3,3.0,4,1.0,1.0,12,110,1.0,1.0
200800035112,6,7,2,1,1,1.0,3.0,19,130,0,0,7,1.0,2.0,B01,2,2,1,1,0.0,1979,2008,1,3.0,3,1.0,1.0,15,105,1.0,1.0
200600066839,11,10,1,2,1,1.0,4.0,555,310,0,0,7,1.0,2.0,A01,1,1,1,1,1.0,1985,2006,4,2.0,2,2.0,1.0,20,70,1.0,1.0
201200018378,8,14,1,1,3,1.0,2.0,473,140,0,0,7,4.0,23.0,A01,2,2,1,2,5.0,1949,2012,3,2.0,2,0.0,0.0,0,0,1.0,1.0
200800019899,4,8,1,2,1,1.0,6.0,114,440,0,0,7,2.0,1.0,A01,2,2,1,2,0.0,1985,2008,4,2.0,2,2.0,1.0,0,81,1.0,1.0
201300004243,9,5,1,1,1,1.0,1.0,112,820,0,0,7,1.0,1.0,B02,1,1,1,1,1.0,1986,2013,3,2.0,1,1.0,3.0,0,72,1.0,1.0
200700022173,4,8,1,2,1,1.0,6.0,221,570,0,0,7,2.0,14.0,A01,4,2,1,1,0.0,1991,2007,3,2.0,2,1.0,1.0,0,91,1.0,3.0
201800056230,5,22,1,2,1,1.0,6.0,606,976,10,50,7,1.0,13.0,A01,1,1,1,1,1.0,1977,2018,3,2.0,2,1.0,2.0,0,0,1.0,3.0
201200038311,11,2,5,2,2,9.0,2.0,440,780,0,0,7,6.0,1.0,B01,1,1,1,1,9.0,1981,2012,3,1.0,2,1.0,1.0,10,25,2.0,1.0
201000015479,7,29,1,2,1,1.0,2.0,27,60,0,0,30,7.0,11.0,A01,1,1,1,1,5.0,1987,2010,4,2.0,3,1.0,1.0,0,0,1.0,0.0
200500079932,12,26,1,1,1,1.0,1.0,88,60,0,0,7,1.0,1.0,B01,1,1,1,2,9.0,1984,2005,4,1.0,1,1.0,1.0,10,160,1.0,1.0
201400020719,3,17,1,2,3,1.0,3.0,166,210,0,0,7,1.0,17.0,A01,1,1,1,1,5.0,1941,2014,4,2.0,0,1.0,1.0,0,0,1.0,0.0
201500047286,8,7,1,1,1,1.0,7.0,377,910,0,0,34,0.0,1.0,B01,1,1,1,1,0.0,1984,2015,3,3.0,4,1.0,1.0,15,140,8.0,1.0
200600082772,9,8,4,1,1,2.0,6.0,407,974,0,0,7,7.0,1.0,A01,2,2,1,2,0.0,1988,2006,2,2.0,2,1.0,1.0,0,70,2.0,3.0
201400024287,6,6,1,2,1,1.0,3.0,63,330,0,0,33,1.0,1.0,B01,1,1,1,1,0.0,1963,2014,4,2.0,3,1.0,1.0,0,0,1.0,1.0
201700035824,3,22,5,2,2,2.0,3.0,351,760,0,0,7,2.0,1.0,A01,1,1,1,2,0.0,1979,2017,4,2.0,2,1.0,1.0,0,73,2.0,1.0
200800021358,4,15,1,2,2,1.0,3.0,17,940,0,0,7,3.0,1.0,B01,4,2,1,2,0.0,1993,2008,4,2.0,2,1.0,1.0,0,0,1.0,1.0
200800053054,9,13,1,2,2,1.0,6.0,300,170,0,0,30,1.0,1.0,A01,1,1,1,1,5.0,1993,2008,4,2.0,2,1.0,1.0,0,60,1.0,1.0
201000029339,7,20,1,2,2,1.0,3.0,63,330,0,0,7,1.0,1.0,B01,3,2,1,1,0.0,2009,2010,4,3.0,4,1.0,1.0,0,134,1.0,1.0
200700015918,3,2,1,2,3,2.0,3.0,12,750,0,0,5,1.0,1.0,A01,1,1,1,1,5.0,1965,2007,4,1.0,1,1.0,1.0,0,30,2.0,1.0
200700017257,3,2,1,2,2,1.0,1.0,44,920,0,0,7,3.0,15.0,A01,1,1,1,1,1.0,1946,2007,4,1.0,2,1.0,1.0,0,0,1.0,1.0
200600028535,5,15,1,2,1,1.0,2.0,490,780,0,0,7,4.0,16.0,B01,1,1,1,1,5.0,1950,2006,3,2.0,1,1.0,3.0,0,76,1.0,1.0
201600006211,1,9,5,2,2,8.0,3.0,310,30,0,0,7,8.0,1.0,A01,1,1,1,1,5.0,1989,2016,4,2.0,2,1.0,1.0,0,80,2.0,1.0
200700027216,5,3,2,2,1,2.0,2.0,88,60,0,0,7,1.0,1.0,A01,1,1,1,2,0.0,1966,2007,4,3.0,4,1.0,1.0,0,80,2.0,1.0
200700045503,7,19,1,1,1,1.0,2.0,90,330,0,0,7,4.0,1.0,B01,1,1,1,2,9.0,1961,2007,1,3.0,4,1.0,1.0,100,290,1.0,1.0
201600056545,6,12,1,2,2,2.0,3.0,120,750,0,0,7,8.0,1.0,B01,1,1,1,2,0.0,1997,2016,4,1.0,1,1.0,1.0,0,0,2.0,1.0
201700038729,6,17,1,2,1,1.0,7.0,433,910,0,0,35,0.0,0.0,A01,2,2,1,2,5.0,2000,2017,3,2.0,2,1.0,1.0,0,0,1.0,1.0
201600039162,9,13,1,2,1,1.0,6.0,63,920,0,0,7,1.0,1.0,A01,1,1,1,1,5.0,1954,2016,3,3.0,4,1.0,1.0,35,175,1.0,1.0
